Province_State,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31
Minnesota,12.991953963471701,12.995336498773435,12.998920354195738,13.002595122503564,13.005937420499887,13.008928126419406,13.011096564975743,13.013148777629866,13.015875559913821,13.01869698147053,13.02203241453647,13.025431683656558,13.028030719669589,13.029774292062191,13.031324263598279,13.033134270341,13.036007785340752,13.038433792266785,13.040762790199723,13.042904499269156,13.044464536671587,13.045769548837411,13.047137549913847,13.050173257303793,13.052423629199646,13.054551237151253,13.05647781608203,13.057681912717483,13.058901609693,13.060287953683574,13.062197150508887,13.064420656075656,13.0664108244571,13.068050792701575,13.06932118616678,13.070273976734564,13.071869763187342,13.073788490061178,13.075875361257447,13.077696500789036,13.07953311766874,13.080691021429235,13.081733031185031,13.083302331503553,13.08535078455802,13.087728453428634,13.08940827425663,13.091068769523467,13.092380345189973,13.0932558333305,13.094858564282138,13.096789126284898,13.098421033292162,13.10035700364167,13.102185159582858,13.103147937679779,13.106455515652486,13.108292850187548,13.110507371906126,13.11273517466233,13.115129274262395,13.117135737071875,13.118795018377268,13.120215071446681,13.122289374666193,13.125277128306234,13.128134691287531,13.130875050122603,13.132759153586449,13.135036730139255,13.13672377159762,13.139303086930108,13.142948051763149,13.146271291955806,13.14965553507695,13.152036736190817,13.15504158109491,13.157502696063636,13.160679835688534
Colorado,12.80583454248384,12.812503860007844,12.819034191536357,12.825193773657809,12.830630444618693,12.83463330380051,12.837801764583649,12.842271096147318,12.845892886299437,12.851108306589293,12.85581376658121,12.860912895310527,12.864333306734375,12.86747370841737,12.870359854609468,12.874663266744085,12.878348527968633,12.882734689830256,12.886691675512848,12.889639076933221,12.891948453621392,12.894302757095835,12.897388149594482,12.90134756085618,12.906083715611446,12.909806093306749,12.912459296244624,12.914790471956076,12.917086757606041,12.918929311793853,12.92314140980679,12.928232362650876,12.931164130272624,12.933227455472695,12.934514573484456,12.936125361285962,12.938861123862212,12.941838605425303,12.944900398582092,12.947564653016402,12.949473204952904,12.951088579869149,12.953686704329014,12.956448098601005,12.959086513688145,12.962661652327618,12.965623013905708,12.967588502808042,12.971168325402703,12.972972020676792,12.975419003007318,12.978543814008017,12.982307891949615,12.984853796557449,12.986802498192947,12.988118587515336,12.990033548327398,12.992860431111612,12.995032152524992,12.99796047872473,13.000769590048087,13.003510019157025,13.004460084517335,13.005184409262421,13.00659106888056,13.009376073819954,13.01335845116448,13.016622789528206,13.018404101773209,13.019078483929414,13.022112010014604,13.024796853970177,13.027819703759086,13.03091234151584,13.033746348408803,13.035835519863964,13.037593849229077,13.039675006381207,13.043497643492024
Louisiana,12.774053349797224,12.782225229533925,12.797045894542583,12.80725255254329,12.80725255254329,12.818500431182077,12.821128546475048,12.826891039477484,12.83356868622182,12.843493034049303,12.848599989089752,12.848599989089752,12.858040997078675,12.863444969149135,12.870210597805139,12.880080328874579,12.88641316982067,12.892389049364308,12.892389049364308,12.900786098844298,12.903191926842519,12.909652713761343,12.91468955049381,12.921460655026015,12.923575796657069,12.923575796657069,12.928324641800225,12.931178658574968,12.934478373297418,12.935281709235142,12.941838605425303,12.944637643618693,12.944637643618693,12.947752814335516,12.948950024479382,12.948950024479382,12.950433242287492,12.952397968035951,12.95344282470016,12.95344282470016,12.957906099935093,12.959008804736387,12.962309642110993,12.964365975084489,12.966153913067219,12.968263029643724,12.968263029643724,12.971775343809814,12.972714217184334,12.974494260519265,12.975652950124754,12.977402343142929,12.978599236907849,12.978599236907849,12.980306603917292,12.981467792699451,12.982933479896172,12.984284517850314,12.985250722565787,12.986504707340716,12.986504707340716,12.988589669709595,12.988982830544868,12.991247351146791,12.992261525746942,12.993493104861964,12.993934373995524,12.993934373995524,12.993934373995524,12.99695207032682,12.998549190866033,12.999567297411712,13.000469152378171,13.001483050088465,13.001483050088465,13.001483050088465,13.003368107288562,13.004514089553318,13.005681235541937
Oklahoma,12.730508232153463,12.74204248721457,12.751212735710821,12.761433680542263,12.771801141313077,12.781221454750671,12.786426197614675,12.790826939661995,12.796394981787609,12.803850894559945,12.811963873739828,12.823288654456295,12.83121931918937,12.835981792285532,12.840212645510087,12.84737374736651,12.85349259135948,12.860795995341698,12.866975521111875,12.874409581581384,12.87802683268278,12.881371487926339,12.886800524836381,12.893852950140868,12.900538955656017,12.905676437243473,12.911106400026103,12.913714272240572,12.916374342390165,12.920474829549796,12.924617068419417,12.928118216132768,12.931691856486962,12.934777588824112,12.936542103739137,12.937784073817115,12.940376164711155,12.941903287006287,12.944001968862013,12.94633954822875,12.948833460638543,12.950048387506028,12.950920037675635,12.952853005809567,12.955581255755868,12.957637308082111,12.959477321700446,12.961156527929438,12.962070204366011,12.962349542828624,12.964122343473019,12.966231068780345,12.968386682440826,12.970693617548543,12.971782318891334,12.972207706889952,12.972855901203658,12.974786376857832,12.976421578993586,12.977413903021365,12.978883231068252,12.980039155192074,12.980792900616255,12.98135265562864,12.98251723148415,12.983832077478025,12.984807898996207,12.984819373584012,12.984837732650638,12.98707272390176,12.987528278180688,12.988694832517721,12.989567714064629,12.990649760195966,12.990674857075627,12.990704516212297,12.992735214401165,12.99303115590707,12.993941196216408
Kentucky,12.640219148416787,12.654859022369278,12.66774478913547,12.68003717006303,12.689501378439212,12.696721071857347,12.702803401703566,12.70959264811327,12.71985688826353,12.730901761122125,12.738989452320416,12.750046737475639,12.754595707470369,12.759463383699835,12.767173045169788,12.774039182982985,12.782317964585733,12.789600253511908,12.796954515339594,12.801832991530127,12.806279086942862,12.81292637314952,12.819935788886681,12.826659885885645,12.832706022031779,12.838019726217947,12.842096411637685,12.844747800675478,12.85087481282632,12.855876426330957,12.860749231527528,12.864439440076783,12.866415086489207,12.870817779548652,12.872675625367943,12.875856517084117,12.87843786940742,12.880877631842255,12.885850858351164,12.889217468883604,12.891686521873263,12.893018135298059,12.89675178297574,12.899989529792208,12.903587772706805,12.906510683081523,12.909041435787788,12.910711048368013,12.91195587717958,12.914605851799214,12.917486961396131,12.920102752006503,12.922316043167747,12.924363556423774,12.925642648321222,12.926448245194,12.928579579396525,12.931021257389292,12.933940042568306,12.936255461390948,12.937889906904005,12.938959635258978,12.939908211685099,12.941831418324712,12.944128658101842,12.945984130066003,12.947707563580831,12.949230673493958,12.949981854380825,12.950677856907879,12.952760593018148,12.954406157764788,12.956108064547097,12.957620800964596,12.959060611375184,12.95990326970593,12.960630021615653,12.962368319086048,12.964251194508515
Maryland,12.651886035974691,12.659908782363733,12.66922787794707,12.678386105062799,12.688597555329581,12.696019823514746,12.701424160432861,12.707414439614402,12.713955944902041,12.720451947495462,12.727588920104283,12.734663528448978,12.74096532041009,12.74589089187077,12.750200541439732,12.755811242794763,12.762110612117713,12.767486815406976,12.773449665604911,12.778390279528361,12.781665826702927,12.784207323958903,12.786845884869898,12.791183511450917,12.79548299154839,12.79963426987498,12.803949895475785,12.806429967606144,12.80910363414701,12.812209358190985,12.8154740204047,12.81849230064908,12.821628486357557,12.823914213974954,12.825858498205102,12.827245729449926,12.82928275899075,12.83192283720959,12.83461463606356,12.836647370977508,12.838290782942213,12.839912929442399,12.841667511151906,12.843947573505604,12.846522915515145,12.84907587095909,12.851270932952959,12.853437633434991,12.85501451042148,12.856236643718212,12.858285846133063,12.860390636281569,12.862760696253076,12.865174298533166,12.867006503725467,12.868853397806442,12.87047821485703,12.872791144904351,12.875160200621123,12.877692261945404,12.880500711581893,12.882688940804321,12.884255923262122,12.88592433141002,12.888244820436993,12.891054076923394,12.893953483217592,12.896759301480659,12.899279824290192,12.900983270307988,12.902783468766058,12.905701276039686,12.909128076850012,12.912491368283359,12.915855679741545,12.919132741421997,12.921656236833618,12.923861217856532,12.927187557424139
Utah,12.643133315228088,12.659749973052092,12.66842205583905,12.676398097985265,12.683092230300382,12.687998669732783,12.69133427716489,12.695333410181181,12.701929798613833,12.708271162595645,12.716255062483006,12.721557398676888,12.726074042831504,12.728624250471572,12.732799177127829,12.738713575676613,12.743869260020528,12.74828937243121,12.752548191680653,12.755998782918079,12.757682183091358,12.761135226189214,12.765691290604371,12.769321824698018,12.772777532037733,12.776207202444311,12.77877105301082,12.78021948732085,12.782801171742106,12.786442988487158,12.789912643689778,12.792864371199919,12.79548299154839,12.797450078124944,12.798727994686612,12.800360354996874,12.802843828503757,12.80600744436794,12.80835649438481,12.8104842362267,12.812397522134148,12.813318741588512,12.815267402093234,12.817472750139114,12.819727383659558,12.821487987966304,12.823339900338095,12.82459325795028,12.825285300432146,12.826595368369118,12.828553233284188,12.830191239679683,12.831660747659043,12.833184184827271,12.83428389266141,12.83497726115319,12.8364663774289,12.838216382529787,12.839931498534677,12.841307304452934,12.84260714566354,12.84365426064041,12.844238159063961,12.845507819501416,12.847350049779317,12.848823497729292,12.849998068797772,12.85122372157186,12.852206831818366,12.852623378962985,12.8536260480314,12.855095509902867,12.856471498213885,12.857652762408092,12.858850853939733,12.859862903660776,12.860367245167852,12.861331025547305,12.862664756948874
Washington,12.53733490518913,12.546832107425038,12.555947521323452,12.563645686059406,12.563645686059406,12.577429284004888,12.577429284004888,12.584474834088649,12.591396268936473,12.59841198641941,12.605687339960163,12.61220086706336,12.61220086706336,12.618652384523745,12.623080874733322,12.629017423518983,12.637237988488152,12.643688662721988,12.649469174472895,12.649469174472895,12.65503137618016,12.659352839398691,12.66443060139137,12.66942608620797,12.674111846549609,12.676535544295517,12.676535544295517,12.686073015443215,12.688579038468434,12.690678516220125,12.695143337493136,12.698229079417043,12.700915218122828,12.700915218122828,12.700915218122828,12.70608097273681,12.709293425636107,12.712914343993855,12.715612442975708,12.718282311068327,12.718282311068327,12.721775356946207,12.723955309707417,12.726549545535969,12.72977698151952,12.733233126114637,12.736035969695092,12.736035969695092,12.738784019502093,12.740933104622888,12.743258758499412,12.74575099708308,12.748016049874,12.749945155849638,12.749945155849638,12.75341918743427,12.755361002947858,12.757460390052158,12.759627244372634,12.761442288480792,12.764047087193472,12.764047087193472,12.767135956726685,12.768854843664906,12.771423385716453,12.773962678717837,12.77646727532272,12.779261613951709,12.779261613951709,12.782649492313478,12.784193300267278,12.7868906411162,12.789982360319593,12.792933882355792,12.796954515339594,12.796954515339594,12.800465221058174,12.802808039740048,12.806246164499903
Iowa,12.609054673344533,12.615403604930187,12.620038189016384,12.624542819973207,12.627243765959955,12.628565292104858,12.631614853067518,12.635589510518043,12.640410236274057,12.645749146197264,12.649783632820986,12.652753270718433,12.654399266925529,12.656861599602001,12.660337441571942,12.663861350415386,12.667051296901583,12.670812445100811,12.673294283624557,12.6742276921995,12.676663602265348,12.680052733175343,12.68326599170779,12.6860792032557,12.687875143554342,12.689445877014663,12.690321207245711,12.692257155379714,12.695115743293433,12.697905034353601,12.699038732975398,12.70249300996845,12.703934602904306,12.704599954083873,12.706020318336467,12.707814133187988,12.70959264811327,12.71140118799177,12.712130923540261,12.713441300860326,12.715179793562198,12.716140982626984,12.718791476048777,12.720888298531845,12.722616886789604,12.724437775653788,12.725708346346588,12.726252382843152,12.72751471487931,12.729383009581221,12.730925427100507,12.732616094548215,12.734194817822038,12.735317587319914,12.735738669094031,12.737080236398606,12.739320990558172,12.740748576027022,12.742095144968436,12.743571358471867,12.744628215733949,12.74515622580466,12.746371630994565,12.747966611220814,12.749175702805653,12.750896716277344,12.752183363435424,12.753161729468646,12.753575365581794,12.754823913440244,12.757036830328948,12.758787534080842,12.76139063973814,12.762993376488431,12.764416195943106,12.764873816040614,12.766316807425891,12.767848955000062,12.769688991978144
Arkansas,12.46672005242539,12.476179932202935,12.485641897871405,12.497383127335958,12.50683998128061,12.510445892077064,12.514527462797224,12.519404189709745,12.528572724584503,12.53975886194157,12.547472009612942,12.553188042249866,12.556965404812617,12.559201810618408,12.567892332553479,12.574060852494057,12.580587016437981,12.586438725138875,12.592653904136546,12.595642084232953,12.59978563387132,12.604865543870273,12.612973389286818,12.62115799701533,12.627161727871266,12.631552776677598,12.633745981887008,12.635820526158179,12.640607763301093,12.644137235767044,12.647689660253826,12.649504475745188,12.652561327840044,12.65405111698757,12.655072864328119,12.655637570225478,12.657762725752171,12.658567639267432,12.659419568875826,12.6610609823836,12.661961503414862,12.662737710336728,12.665375474891288,12.667908635233935,12.670193379430227,12.671814079512664,12.673560613150952,12.683597916174756,12.683889422489171,12.685252791460618,12.686502977294591,12.687748513383763,12.689507545074019,12.690515278821765,12.691023383095692,12.6914327580966,12.692761302306181,12.693735061569713,12.694778419312021,12.696185227698622,12.697146480707676,12.69754418139115,12.697901976824665,12.699112027727221,12.700104032252751,12.700909121435464,12.701603904496078,12.702438224953962,12.702766890028954,12.702925097658543,12.703651922545516,12.70435391687634,12.705368051077938,12.705926296744794,12.706426632586707,12.706635789729656,12.706875205798042,12.707414439614402,12.708056293989998
Mississippi,12.396519436357625,12.404513584204011,12.412468737765304,12.421949860852338,12.432690155655884,12.43907147367511,12.444825731677176,12.449512819751696,12.456161879122051,12.465038835383808,12.472919157393816,12.480000561749291,12.484537368432346,12.4880396681509,12.493500935781976,12.501250305743804,12.507942345927178,12.515991879393594,12.521580222814562,12.524533649349534,12.527093986606145,12.53008182561695,12.532938170825695,12.537291823250868,12.541626603519731,12.54532316201237,12.548523403694828,12.550775205643859,12.55309616393909,12.555862944594688,12.559068329284521,12.562519063358804,12.564949164223746,12.568758984772177,12.570649784719597,12.573195321350145,12.575561637748534,12.576024559136167,12.57726716836089,12.578473782128919,12.57981658182662,12.580648900604594,12.581844575702117,12.584139149820526,12.587286043836047,12.589779415185188,12.591647922540018,12.594038870684233,12.594713686025775,12.59573352209337,12.597019539205423,12.598638244898737,12.600631833021337,12.602571005575653,12.603445096240883,12.603680297860155,12.604878966373771,12.606344290926984,12.608616825210675,12.611164350598767,12.613462566663301,12.614137704169218,12.614473440290432,12.615699083283568,12.616866862016069,12.617933921143576,12.619231414714013,12.620424813148198,12.620953288048032,12.621266937928196,12.622276552446824,12.623551959835485,12.624595462808037,12.625476818574333,12.62616689076355,12.626810528785368,12.627069837221075,12.627604653616265,12.628548906693771
Kansas,12.42843188935566,12.445502846407065,12.446706348507037,12.462089887118143,12.462089887118143,12.462089887118143,12.475435439979035,12.476115049802264,12.489456744913939,12.490160767471739,12.502128311388194,12.502128311388194,12.502128311388194,12.511732151212607,12.512008352089737,12.523605953188966,12.523886171761285,12.531617538462289,12.531617538462289,12.531617538462289,12.538999318347738,12.539526044328044,12.547258754377607,12.547404483708736,12.5564724418488,12.5564724418488,12.5564724418488,12.56143322607165,12.56144373982627,12.56798286148624,12.568202186071838,12.572367172561757,12.572367172561757,12.572367172561757,12.577046372875262,12.577098126191368,12.581401518047574,12.581508007186642,12.58866481776494,12.58866481776494,12.58866481776494,12.591610518578934,12.591647922540018,12.59537449579592,12.595462570781663,12.598107976526613,12.598107976526613,12.598107976526613,12.600291416665257,12.600325126424234,12.602984612926946,12.603085466823353,12.604815207877511,12.605482792637762,12.605482792637762,12.607492917640794,12.60755315900789,12.609993228139352,12.610080025001366,12.611524420216115,12.611524420216115,12.611524420216115,12.612986703403443,12.613010002681,12.615078145714326,12.615151217208174,12.616591627941016,12.616591627941016,12.616591627941016,12.61784780333436,12.617943857336655,12.619829944860928,12.620001832050468,12.62145178020215,12.62145178020215,12.62145178020215,12.622869967535003,12.622952358453592,12.624588882605234
Nevada,12.440524021727045,12.445034426371379,12.45360827647437,12.460912518787346,12.468786848761953,12.474472505246624,12.479129539536409,12.483602104170968,12.488028353608508,12.492543985340898,12.499536719945102,12.505117417309675,12.509534558829472,12.51318227494805,12.516692132576555,12.520423425590327,12.524351815959331,12.52917012320291,12.533035525483381,12.536487286193381,12.539493803770494,12.542394870900262,12.545070262121978,12.548232249800186,12.55141259040503,12.5545863771882,12.556880914132945,12.55880834080687,12.560725045505098,12.563033548578701,12.565102813749482,12.567321114938872,12.570149626673125,12.571926831029916,12.573281908183805,12.57428576793545,12.575540904911866,12.577225772920594,12.578673594719154,12.579950762678527,12.58098575834382,12.581580138548187,12.582946216778103,12.584714539594463,12.586667708641102,12.588030271836299,12.589595438842663,12.59050136557224,12.591270418382138,12.592320954711205,12.593662268210831,12.594967895309173,12.596292127422773,12.597982967868756,12.598759795479122,12.599444929284198,12.60089128053437,12.601985610164718,12.604063222129804,12.606940535941048,12.608419563800217,12.609161599485402,12.609776203018678,12.610930902874989,12.611934341653582,12.612923459770641,12.613805181080739,12.614706062576031,12.615460051361708,12.61597788166436,12.616465591874634,12.617281228265403,12.618751670656533,12.620223258533649,12.621220722020672,12.62169268402164,12.622391966296284,12.623120414881404,12.62400307107498
Connecticut,12.287873806218574,12.304002119259899,12.308381008103954,12.316822114659791,12.316822114659791,12.316822114659791,12.346382263990359,12.355440477180997,12.363653151060623,12.370726544358163,12.379252544406844,12.379252544406844,12.379252544406844,12.403418273623217,12.40860524294026,12.418519187296049,12.424267974560333,12.429312192236678,12.429312192236678,12.429312192236678,12.444912364950708,12.454973608188956,12.456850818941025,12.460490032429503,12.466022459093997,12.466022459093997,12.466022459093997,12.48271904836169,12.486008543689985,12.489358820165263,12.493129522588037,12.496269054387284,12.496269054387284,12.496269054387284,12.507076833223348,12.50922074994389,12.511190576100036,12.513204341803268,12.51760063075977,12.51760063075977,12.51760063075977,12.52574381708545,12.530660253177796,12.536041638973277,12.539540373131087,12.542355578520299,12.542355578520299,12.542355578520299,12.55188328607005,12.553657903154956,12.555401170492715,12.558492047480835,12.56140518885224,12.56140518885224,12.56140518885224,12.56861981415922,12.571222575109603,12.572997875331072,12.575540904911866,12.579627321815492,12.579627321815492,12.579627321815492,12.588279362061137,12.591185375256718,12.592453468272803,12.596373353118565,12.600449842652843,12.600449842652843,12.600449842652843,12.610430474163959,12.613422642784823,12.618258452397459,12.623173132646974,12.628758619682655,12.628758619682655,12.628758619682655,12.639282613946897,12.644511430526876,12.64634167583303
Nebraska,12.087688804426337,12.096257779522967,12.101445194448177,12.105760476610444,12.105760476610444,12.111646574786231,12.112734020933003,12.112734020933003,12.125312597296075,12.12998502285307,12.134877350488022,12.138088193988303,12.139655026660458,12.143100896364134,12.144851283199529,12.148364080384743,12.152661320224215,12.152661320224215,12.157780107524301,12.158530202632711,12.159772129612978,12.1623192753902,12.165474584268328,12.168111139243054,12.170808096429862,12.172629609409823,12.174184582666095,12.174721287620278,12.176494493101416,12.178871012980029,12.180790734337483,12.183244044590152,12.191101129600028,12.192161330325819,12.192627665497461,12.193230537516875,12.194743714844787,12.19623945781548,12.198257184220484,12.19981309535903,12.200808815855074,12.201291232773142,12.203083181532104,12.204987056491564,12.20689230951385,12.208310140470365,12.20967116309246,12.210477928009078,12.21079647067907,12.212785066739748,12.214085457040031,12.215894255227843,12.21756139636864,12.219255370326987,12.221094254105662,12.221099179546796,12.222339617994045,12.22385362282526,12.225340816304417,12.226673973387967,12.228152090673053,12.22900273017055,12.229564537544027,12.231272446551916,12.231813489022324,12.233395941179063,12.234732986023385,12.236829758636595,12.237518016595695,12.238404298893437,12.239062448355831,12.24018417515894,12.24157491537267,12.243695929626615,12.245865310472459,12.247334543278814,12.2479532794939,12.249673176340814,12.251748441275351
New Mexico,11.970192071641655,11.977413913527855,11.98632332728398,11.994153365737272,12.000854961499284,12.005411950018022,12.009230168635334,12.013427988413145,12.018754627185396,12.02469464344843,12.030122746543068,12.035165693551473,12.038872186518441,12.04176977281031,12.045299250523803,12.049699497849817,12.053620522338496,12.05988434829831,12.06416339934748,12.06718407165769,12.069972241534245,12.072444105329835,12.076265736967422,12.079443094592003,12.082740491958235,12.085118963683366,12.087046963108008,12.088796981139218,12.0911162361989,12.093972804884205,12.096949504511779,12.099183183852073,12.102321944536246,12.103884869185581,12.104936527858783,12.10658927004522,12.108090398932987,12.110332373249339,12.112042146584923,12.114373936507585,12.11609323191065,12.117372570765454,12.119075813889305,12.121505551572655,12.123131157115179,12.126688470976097,12.12751092398843,12.128829764680965,12.129720618907054,12.131041940096702,12.132958794458919,12.134345682676576,12.135977380916858,12.137488619026149,12.138452046332477,12.13908312314156,12.140141154660586,12.141470122344515,12.142712096977055,12.144117451394873,12.14509045979538,12.145855440708162,12.146794928729792,12.14772823455593,12.149015403042819,12.150343210213917,12.15148445524577,12.15246615144216,12.153367829098146,12.154221300724608,12.155121397901118,12.156230928672958,12.157365477916432,12.158545932869634,12.159442147601862,12.16028521862947,12.161237400348373,12.162005808865857,12.163441724221276
Idaho,11.926848040991066,11.934034237066413,11.940536857093155,11.94776165543629,11.952965897718084,11.954754645814319,11.954754645814319,11.962592449357784,11.96774565701568,11.971621655408228,11.975394530546126,11.978707696641694,11.979843087391359,11.983141571641037,11.986628492994441,11.990481750964308,11.993627907262674,11.997546734039345,11.99956494786739,11.99956494786739,12.002523366474406,12.005528053227795,12.008621207139418,12.011066984527496,12.01351891816997,12.014972670924637,12.014972670924637,12.017686737673817,12.020321213433027,12.023074860145195,12.025012293083558,12.02710146993584,12.028643103296645,12.028643103296645,12.028643103296645,12.031397778144731,12.033824184330715,12.035521544335134,12.037381767505854,12.038547086103883,12.038547086103883,12.041109555032365,12.042771056893447,12.04525814502065,12.047053467105988,12.048880679008667,12.050243057124309,12.050243057124309,12.052122778871935,12.054301632049684,12.056928578342216,12.058662530301403,12.060052159262547,12.060653732626362,12.060653732626362,12.062837177443422,12.06560870681323,12.068229111831808,12.070315921548625,12.072221201694726,12.07389462240216,12.07389462240216,12.076294201774958,12.078284727532717,12.08086083472524,12.082791397367512,12.084955307259909,12.086280718401834,12.086280718401834,12.08819523042019,12.090212759435639,12.09259594927009,12.094515190667982,12.096285680919435,12.097534865487146,12.097534865487146,12.099400158503052,12.101139816179296,12.103691021897868
Oregon,11.758073140076565,11.768420033168765,11.7771879267208,11.784927749531528,11.793681104976164,11.799652081118973,11.804489990936231,11.809088968187304,11.814088756060595,11.82021896997105,11.826567639091541,11.832113471896832,11.836232852563427,11.839260781903088,11.844787089033758,11.849854739990622,11.854982079885342,11.861679118160952,11.866514652857019,11.866514652857019,11.873211879690697,11.87742273459009,11.881768081621892,11.886700367676724,11.892306659744513,11.896431221723965,11.899024250587427,11.90104093474328,11.904514747542745,11.908178608001975,11.912258476814387,11.915566589387291,11.918623879193738,11.920268808090166,11.921485777985696,11.924213586381182,11.926742267056309,11.929752448487763,11.932891589941208,11.936309073580738,11.937009493534028,11.939081694435687,11.942406534027441,11.945116888649986,11.948305299026595,11.95039944587799,11.953217030230439,11.955031037173384,11.956251387629603,11.957854846312099,11.959455738030321,11.961922492433287,11.963268331856478,11.964510508691946,11.96582108317828,11.967282319389772,11.970400943638694,11.97219670763692,11.974424280599168,11.976898446358613,11.97919086573831,11.980538739593326,11.981621990327758,11.983254041414904,11.984733714908096,11.986815283192234,11.989128587583734,11.991151447827502,11.992458544432093,11.993541334671502,11.99545654698049,11.9977191796886,12.000308444609669,12.00331365999623,12.00580908939778,12.007335080367048,12.008627298590373,12.011097367012603,12.013779537657904
West Virginia,11.544462890968385,11.555917902374308,11.563808675284799,11.577307723899496,11.59104324423418,11.597468798845478,11.606506878591759,11.61567156602257,11.623375009526388,11.6317568398159,11.640579620421875,11.650537271371899,11.655362088065267,11.659965207619543,11.669749710490654,11.676539794298487,11.683199743853507,11.690803832066807,11.698084658528748,11.703562353367897,11.707060302716373,11.711251595905898,11.71562954624696,11.72030542110496,11.725145572110046,11.729575982087773,11.733738302279484,11.736924650125378,11.740244287694914,11.74365616097187,11.747372886135805,11.751060086583395,11.754168232815609,11.756569439280247,11.758925798427367,11.760706993235969,11.762952398118196,11.765713251769663,11.768001697673094,11.770393145328391,11.772339227137413,11.774173722317984,11.776366073048974,11.778231551877871,11.781531745916688,11.784744888208474,11.78737791055031,11.789465697003164,11.790928344807547,11.79195773551434,11.793711313034166,11.795680419085453,11.797841214677039,11.800289987008213,11.801452180610498,11.80281509896401,11.804527344928818,11.806780942682787,11.80929717294256,11.811866417691423,11.814140551704593,11.81649811083941,11.81804708071555,11.82055721272963,11.822870371220981,11.825668374892205,11.828414806624748,11.831226457152038,11.83375455450805,11.835755062550282,11.838120061681781,11.840926205294657,11.84404052034348,11.847617546626807,11.851659427673926,11.853773826659081,11.856458430162014,11.858803329665538,11.861742617167918
Rhode Island,11.526769196790879,11.537481482866117,11.546234507813882,11.556406321581765,11.556406321581765,11.556406321581765,11.556406321581765,11.581210085706818,11.58874696819069,11.597147120970925,11.605832760158243,11.605832760158243,11.605832760158243,11.624064254204196,11.629792525694073,11.635231589354197,11.641802291891114,11.647797208922443,11.647797208922443,11.647797208922443,11.660974711710935,11.662999274214062,11.667404662258287,11.67242183112224,11.677524230109611,11.677524230109611,11.677524230109611,11.68776073599032,11.69052756931406,11.69436329806206,11.698425299019242,11.702073667106461,11.702073667106461,11.702073667106461,11.710037107236818,11.712374505424773,11.715384560291596,11.718800774717918,11.721125922306598,11.721125922306598,11.721125922306598,11.727883607040448,11.730155566252371,11.733818485739283,11.73755591030943,11.741040637270736,11.741040637270736,11.741040637270736,11.748700897081543,11.750760565027427,11.754191802064025,11.75765828188558,11.760738213966537,11.760738213966537,11.760738213966537,11.76742813872419,11.769720403338226,11.772177198226471,11.776220065771406,11.7791514939864,11.7791514939864,11.7791514939864,11.786670871683135,11.788669056507631,11.79195773551434,11.79522055364453,11.79840511386681,11.79840511386681,11.79840511386681,11.805893541851246,11.80810684717356,11.811606822880378,11.815183293099397,11.818761748002052,11.818761748002052,11.818761748002052,11.82349364120871,11.8260267152682,11.830142067524328
South Dakota,11.549681605095348,11.554029019848645,11.557066744563603,11.561124978549463,11.56436924803379,11.566892681240171,11.567981670718307,11.569182917510853,11.571797964481172,11.574970254341755,11.577935749809804,11.580247608234384,11.58197566814702,11.582274273104215,11.584138536654374,11.586259566334606,11.587995831017206,11.589479015686004,11.590543697516175,11.592207883697355,11.592808159842399,11.593878527375894,11.595794942792523,11.59739528159646,11.598598446708378,11.600322600878652,11.60121102983759,11.60170527735582,11.602821012073054,11.604419280803642,11.606962106896612,11.60886272084852,11.610106620679776,11.611104253651755,11.611657057787395,11.613621117050892,11.61445264276764,11.61613166174864,11.61745663681753,11.618779858650225,11.62002945988443,11.620298953238558,11.622201305729424,11.624547337357567,11.625941601438932,11.627217971366711,11.628875710982182,11.63006829573919,11.630450689618431,11.632067576664243,11.6336729910684,11.635726997987977,11.637176427308086,11.63849146794171,11.640350753225468,11.640412376469774,11.641793501030094,11.643629113291672,11.64539129007928,11.64700170913619,11.648277698856687,11.649412485420383,11.64963928828605,11.650877074028243,11.652400409643747,11.654459748863347,11.65719029757949,11.658963324686937,11.660206891118916,11.66111268437532,11.662215780913316,11.664538642345256,11.666718938149645,11.668509402906487,11.670629822996784,11.672021041476007,11.672805415423854,11.674159569433698,11.676403933962703
